company_id,company_name,country,city,year_founded,funding_stage,total_funding_usd,funding_rounds,valuation_usd,revenue_2024,revenue_2025,revenue_growth_yoy,primary_domain,product_type,deployment,is_open_source,employee_count,engineers_pct,founders_count,avg_experience_years,monthly_active_users,customer_count,enterprise_pct,churn_rate_annual,net_revenue_retention,burn_rate_monthly,runway_months,gross_margin_pct,target_segment,market_size_billion,competitor_count
AI-3715,AIStack,Singapore,Singapore,2025,Bootstrapped,0.0,0,71042.78505609396,8727.264379789418,14560.018602264907,0.6683370605779938,AI Infrastructure,SaaS,Cloud,False,2.0,71.15424138528716,2,3.3,434,0,48.1,0.133,1.807,5000.0,,55.5,Enterprise,103.1,28
AI-3716,AptIntelligence,United States,Boston,2025,Series A,3122703.3649867456,3,51434140.30685817,936811.0094960236,,0.6073679882510175,NLP/LLM,API-first,Cloud,False,79.0,36.10934826238659,1,3.4,15391,25,28.5,0.13,1.572,29885.494812250574,48.0,67.2,Both,211.6,43
AI-3717,AILink,United States,Chicago,2015,Series A,8825931.287667492,3,117957671.40070674,2500063.599986419,4591432.146471308,0.8365261373735652,Computer Vision,SaaS,On-premise,False,46.0,16.769682660749716,2,8.0,83437,1362,37.7,0.082,2.326,53541.26367344248,48.0,70.5,Both,44.6,27
AI-3718,AIEdge,United Kingdom,Oxford,2024,Bootstrapped,0.0,0,13744.335552963053,9512.285885937295,12271.892215843149,0.2901096921388349,NLP/LLM,Open-source,Cloud,False,9.0,59.49091742929244,2,3.5,1435,0,79.0,0.154,1.95,5000.0,,70.6,Developer/Individual,191.1,16
AI-3719,AIHub,Canada,Vancouver,2025,Seed,1139893.773118458,1,9467241.502736755,98852.20688461035,152752.70579064416,0.5452634858112129,AI Infrastructure,Platform,Cloud,False,27.0,64.20021097981841,2,5.1,1867,7,16.7,0.027,1.688,6343.285401714503,48.0,85.6,SMB,60.6,29
AI-3720,AIFlow,United States,San Francisco,2025,Bootstrapped,0.0,0,61063.806382280774,21232.359292537752,28968.80507200387,0.3643705192095699,NLP/LLM,Hybrid,Cloud,False,9.0,55.67317818150604,2,11.2,470,1,45.7,0.02,2.113,11409.215736270971,,59.3,SMB,223.9,8
AI-3721,AIScope,Sweden,Malmo,2025,Series A,4428565.2495518215,3,37091877.14436115,909480.6653939293,1952437.3366412064,1.146760685446275,Computer Vision,Platform,Cloud,False,24.0,50.821949044905665,2,6.1,16505,24,67.3,0.029,1.783,64921.93106617011,48.0,70.2,Enterprise,55.6,14
AI-3722,AIScope,Canada,Vancouver,2025,Series D+,111185880.70270388,4,758135808.0093472,33355764.21081116,43033499.95035756,0.2901368314748334,NLP/LLM,Open-source,On-premise,False,842.0,49.68308963601961,2,4.6,2278633,5269,47.7,0.156,1.887,232096.27495647492,48.0,88.3,Enterprise,232.6,28
AI-3723,FusionVision,United States,Boston,2021,Series B,41059128.63381729,4,171376705.9957514,3277846.686227431,2917253.0182127133,-0.1100093148132366,Speech/Audio,API-first,Hybrid,False,177.0,38.44076981733936,2,4.1,11073,189,36.3,0.075,2.5,102333.3760178932,48.0,70.7,Developer/Individual,11.3,7
AI-3724,AIEdge,Israel,Haifa,2025,Series D+,108236946.70579867,6,1652925561.0266767,32471084.0117396,45801501.65816335,0.41053195642018786,NLP/LLM,SaaS,Cloud,False,5000.0,29.22815307554475,3,6.1,1099028,720,60.6,0.059,2.083,862478.7461793715,48.0,81.2,Enterprise,164.0,44
AI-3725,AIEdge,United States,Los Angeles,2023,Series B,20019758.87181676,4,347497336.293029,5848236.5909341555,7119196.446164961,0.21732360438376025,AI Agents,SaaS,Hybrid,False,328.0,39.98323928742602,2,4.7,257942,237,55.1,0.041,1.76,375846.52906780434,48.0,57.5,Both,54.7,14
AI-3726,AINest,China,Guangzhou,2025,Series B,31677987.61193999,4,160225575.2560691,5385343.4905914785,9044689.059572916,0.6795008666345121,NLP/LLM,Platform,Cloud,False,125.0,44.02357232640165,2,15.8,39703,208,87.1,0.031,2.01,423846.08375283045,48.0,89.7,Enterprise,223.6,32
AI-3727,AIMesh,Germany,Cologne,2021,Series A,2206277.585580628,3,21150938.719432376,661883.2756741884,1254403.2162181453,0.8952030702700888,NLP/LLM,API-first,Cloud,True,35.0,90.0,2,3.1,86670,60,0.0,0.089,2.231,17262.33573701709,48.0,87.0,SMB,234.6,26
AI-3728,SynthWorks,United States,Seattle,2024,Series A,9664250.838691983,3,49949098.7727668,1247093.6644869302,2156550.04295971,0.7292606837570146,Decision/MLOps,SaaS,Hybrid,False,295.0,57.66426604067662,2,14.6,31021,128,55.8,0.102,1.905,36250.38822260901,48.0,72.3,Developer/Individual,38.7,41
AI-3729,AIWare,United States,Seattle,2025,Series A,15000000.0,4,106530444.13089925,950153.0808953316,980054.6041091694,0.03147021655253873,AI Agents,SaaS,Hybrid,False,19.0,50.17683007238231,2,3.9,46106,222,27.5,0.024,1.782,27151.574756703718,48.0,68.3,Enterprise,17.3,12
AI-3730,AIGen,Netherlands,Eindhoven,2022,Series B,26464924.058544394,3,149904038.365342,1265527.194913774,2435945.1497216583,0.9248461506887096,AI Agents,API-first,Cloud,False,176.0,58.11594276188373,2,6.4,20872,258,62.4,0.026,1.829,5638.330505781328,48.0,75.7,Enterprise,20.8,16
AI-3731,AIGrid,Germany,Munich,2025,Seed,786258.3456724675,2,4245877.307278699,44432.09146298272,76299.17194736413,0.7172086533655642,NLP/LLM,API-first,On-premise,False,6.0,67.11167186325235,2,4.2,237,5,18.1,0.124,2.349,11280.933286011084,48.0,68.9,Both,191.9,77
AI-3732,AINest,Sweden,Malmo,2021,Bootstrapped,0.0,1,30224.900822465297,7106.75217050191,12527.11317561451,0.7627057867039412,Computer Vision,Open-source,On-premise,False,8.0,55.41981367296589,2,9.8,646,4,85.4,0.066,1.72,29642.9452451239,,80.4,Enterprise,58.9,35
AI-3733,AIScope,United States,Chicago,2025,Series C,81792810.77062096,5,243839343.34644693,7874518.514715529,14338715.954574486,0.8209006592312875,Speech/Audio,SaaS,Edge,False,766.0,56.717358987483664,3,7.8,438046,158,15.5,0.05,1.875,70287.827790886,48.0,67.5,Both,24.7,43
AI-3734,AptData,United States,San Francisco,2025,Bootstrapped,0.0,0,3632.869572433551,9062.733954425083,12700.322283337602,0.4013786951272453,NLP/LLM,API-first,Hybrid,False,3.0,72.51977794740337,4,4.1,383,0,11.5,0.073,2.123,23298.595711758855,,60.4,Enterprise,241.8,30
AI-3735,NovaVision,United States,Austin,2019,Series D+,223797597.52501196,4,2000000000.0,67139279.25750358,71892049.65034206,0.07078971423881215,Speech/Audio,API-first,Cloud,False,5000.0,90.0,2,6.3,8680824,3196,0.6,0.037,2.315,1719882.389288284,48.0,79.7,SMB,38.0,26
AI-3736,AILink,Germany,Munich,2025,Series B,17355147.13659307,4,59343210.96987789,5206544.140977921,7884886.195219123,0.5144183899568633,Speech/Audio,SaaS,Hybrid,False,375.0,48.19522957131747,4,12.6,151454,175,11.5,0.022,1.603,89255.12052834031,48.0,62.9,SMB,5.2,24
AI-3737,AIStack,United States,Los Angeles,2022,Seed,455978.3810389469,2,2785824.553954862,136793.51431168406,256671.491155821,0.8763425477248499,Decision/MLOps,Platform,Cloud,True,31.0,28.13608001723146,2,4.0,120640,3,50.8,0.054,1.945,5000.0,48.0,73.0,Enterprise,44.8,22
AI-3738,AISync,United States,San Francisco,2022,Series B,20953825.867131285,3,178819217.3409072,2204236.3480707915,2067264.9347278601,-0.062140075615218116,Data/MLOps,API-first,Cloud,False,153.0,39.64683546099196,2,9.7,75854,66,74.8,0.052,1.931,96907.15305360088,48.0,86.4,Both,19.4,22
AI-3739,AIGen,Israel,Jerusalem,2025,Series B,26995678.153438874,3,182340333.6095072,2300064.3644496864,3323661.383960746,0.44502972844238886,Computer Vision,API-first,On-premise,False,460.0,43.50211674343688,2,9.3,25598,200,14.1,0.061,1.979,139077.1047863752,48.0,60.0,Developer/Individual,55.4,11
AI-3740,AIStack,Germany,Munich,2025,Seed,485610.3278041599,1,2449064.0534856496,59642.6768748497,70477.6833416326,0.18166532815953867,Decision/MLOps,Platform,Edge,False,3.0,54.317652131834954,2,4.9,1813,2,40.8,0.076,2.065,24384.252458158004,15.1,59.2,SMB,55.1,23
AI-3741,AIHub,United States,Palo Alto,2025,Series B,12750513.06801588,2,152868948.15005004,2577542.939761053,3171745.076703805,0.23053045122027585,Computer Vision,SaaS,Cloud,False,219.0,49.20392218316773,2,3.2,341128,328,7.4,0.149,1.88,144363.62511555298,48.0,70.8,Enterprise,64.5,12
AI-3742,AIGen,United Kingdom,Oxford,2020,Series B,20058755.88823888,2,159709219.98036194,6017626.766471664,7364159.801886708,0.22376479759720308,Speech/Audio,API-first,Cloud,False,373.0,81.37051746868411,3,3.7,41147,140,0.0,0.208,1.846,92231.65602299503,48.0,72.1,Enterprise,28.7,57
AI-3743,AIWare,France,Paris,2025,Seed,410717.6660806527,2,2222042.7902004174,33762.195348771085,56923.14678205526,0.6860025301680275,Decision/MLOps,SaaS,Hybrid,False,3.0,51.13337683257039,2,5.6,2113,1,29.4,0.036,1.648,5901.958279816131,48.0,78.7,Both,29.5,20
AI-3744,AINest,United States,Seattle,2025,Bootstrapped,0.0,1,16858.410200372044,25709.10692686036,40967.459123586326,0.5934998924752359,Data/MLOps,API-first,Edge,True,16.0,59.28971545829444,4,5.5,20993,1,75.0,0.061,1.623,11255.486289393315,,89.7,Both,32.7,38
AI-3745,AIMesh,United States,Chicago,2021,Seed,1119357.568608177,2,6354000.3028753,36089.3294182341,46020.28169337536,0.2751769687946505,AI Agents,API-first,Hybrid,False,,31.938757153705268,3,3.4,3936,1,0.0,0.022,2.038,18748.41001139142,48.0,57.8,Both,9.4,35
AI-3746,AISync,United States,San Francisco,2024,Seed,143139.84709290738,1,682919.2547861526,42941.95412787221,41307.32632582816,-0.03806598547370414,Decision/MLOps,SaaS,On-premise,False,12.0,42.56397658431263,4,4.4,1139,2,49.8,0.103,1.569,9510.803699277165,11.1,72.4,Enterprise,33.7,15
AI-3747,AINest,France,Lyon,2025,Bootstrapped,0.0,1,8956.232071637403,,28742.17182367864,0.9510526490221938,Speech/Audio,SaaS,Edge,True,4.0,16.630695598059802,2,4.9,2666,0,11.5,0.054,1.96,7213.779256495956,,55.9,Enterprise,33.7,48
AI-3748,AILink,Singapore,Singapore,2025,Series B,13940647.631752227,4,53585704.798867084,2040352.6121338478,3719346.6238160473,0.822894043753677,Computer Vision,SaaS,Hybrid,False,531.0,68.17548867989154,2,9.8,37282,50,16.9,0.065,2.121,64926.87153234953,48.0,77.7,Both,79.6,33
AI-3749,AIMesh,United States,Boston,2020,Seed,1621937.384775302,2,28862575.01810462,63988.54732567348,138912.41708402464,1.1708949943342473,AI Infrastructure,SaaS,Hybrid,False,13.0,79.17874354135928,2,12.1,4747,3,33.1,0.026,2.081,5058.971192334728,48.0,66.1,Enterprise,108.5,30
AI-3750,AIStack,United States,Palo Alto,2024,Series C,71605177.85539234,4,1129140215.8539171,20253352.6072137,38009383.169841096,0.8766958689250872,NLP/LLM,SaaS,Hybrid,False,1615.0,44.482778081818026,2,6.7,522936,578,44.8,0.168,2.5,,48.0,76.4,Enterprise,154.8,40
AI-3751,AIStack,Netherlands,Amsterdam,2023,Seed,877060.86453639,2,8518733.6406761,27190.920100223197,58309.17189693112,1.144435410129887,Decision/MLOps,API-first,Hybrid,False,20.0,64.38219173650417,2,4.3,2094,3,8.9,0.125,1.64,12933.46973845751,48.0,76.9,SMB,33.7,30
AI-3752,AIMesh,Australia,Brisbane,2025,Series A,5625442.520037095,3,31068911.096584044,484225.51796961966,390855.83833487064,-0.1928227162134133,Speech/Audio,SaaS,Hybrid,False,30.0,80.75825533043066,2,7.6,5817,18,45.9,0.034,1.886,35323.001145995564,48.0,76.8,Both,17.9,82
AI-3753,AIHub,Israel,Haifa,2025,Series A,4384608.363222984,2,18995364.824773245,688812.114976555,911020.0387462961,0.32259584135988123,Decision/MLOps,Hybrid,Hybrid,False,57.0,74.70792676722334,3,14.6,26445,190,48.3,0.02,1.899,53067.29454383324,48.0,71.1,Both,23.4,36
AI-3754,AISync,South Korea,Daejeon,2025,Series C,138327378.6132288,5,282376132.0295259,6568533.645252037,9055990.372349491,0.378692850099881,NLP/LLM,API-first,Hybrid,False,134.0,59.35625811408491,3,3.5,201549,311,19.7,0.03,2.384,234319.0123114002,48.0,53.6,Enterprise,218.6,121
AI-3755,AISync,Israel,Tel Aviv,2025,Series A,4507887.595566085,4,74724983.22498412,373426.04935330705,1067697.1396345343,1.8591929820738384,AI Infrastructure,Platform,Hybrid,False,25.0,62.25122903839618,2,4.3,9942,12,22.8,0.074,2.043,5000.0,48.0,59.4,Both,147.8,34
AI-3756,AIScope,India,Pune,2025,Seed,528673.4517491783,2,2405835.176736818,158602.0355247535,158522.36022218716,-0.000502359899119384,Decision/MLOps,SaaS,Hybrid,False,14.0,49.77303760854471,2,6.2,14221,5,18.5,0.154,1.84,17964.930571302975,22.4,76.8,Enterprise,53.9,75
AI-3757,AIGrid,United States,Los Angeles,2025,Series C,111097436.64310895,6,979907049.6527753,6782852.007246891,8263317.848455347,0.21826598009608733,NLP/LLM,API-first,Cloud,False,92.0,35.45862796842165,2,4.7,138082,354,66.5,0.122,2.115,176703.8204882572,48.0,82.2,Enterprise,154.0,42
AI-3758,AIGen,United Kingdom,Manchester,2025,Seed,304687.17980666476,1,2486859.5691276877,65148.80246951874,74814.47903989672,0.14836307351774053,Speech/Audio,Platform,Hybrid,False,11.0,77.86016312220572,2,11.0,7424,12,49.0,0.101,1.888,15717.00966734042,17.0,55.2,Developer/Individual,18.6,29
AI-3759,AIFlow,United States,New York,2023,Bootstrapped,0.0,0,7129.80951528081,,34762.31104792579,0.17965874291231515,Decision/MLOps,API-first,Cloud,True,17.0,63.927736289133186,2,4.2,2647,1,30.6,0.148,1.733,6498.212248021107,,51.3,SMB,19.7,32
AI-3760,AIGen,China,Guangzhou,2025,Series A,5202023.626101836,3,28412547.450932797,753434.6428306543,1076118.5242108747,0.428283839150131,AI Agents,API-first,Cloud,False,79.0,58.08029278270575,2,11.6,60750,146,38.0,0.077,1.751,26744.919801943866,48.0,89.6,Both,14.4,14
AI-3761,CortexLogic,Spain,Seville,2025,Series B,19286344.054861106,4,80872359.08912262,2839174.0501586692,5923425.583613168,1.0863199927042633,NLP/LLM,Hybrid,On-premise,False,365.0,15.0,2,10.1,24372,227,66.5,0.108,1.878,149601.57008267814,48.0,74.1,Enterprise,199.3,31
AI-3762,AISync,Canada,Vancouver,2024,Bootstrapped,0.0,0,40180.74458492534,37466.74962885853,94328.78887437415,1.517666726064702,NLP/LLM,Hybrid,Cloud,False,11.0,30.082043370854013,4,3.7,1113,1,61.9,0.164,2.053,6876.490064366727,,56.6,Enterprise,170.0,28
AI-3763,CatalystAI,United States,Austin,2025,Series A,5153531.174506029,3,57874052.348983,151917.3513120447,323552.00812556304,1.129789687163341,NLP/LLM,API-first,Hybrid,False,13.0,62.78253170652068,2,3.4,1685,7,69.1,0.085,1.557,21064.175331748458,48.0,59.8,Both,150.3,57
AI-3764,AIScope,United States,Seattle,2025,Series A,4700023.856011935,2,30739206.50342276,1400165.050911392,4658073.02316748,2.326802808094273,Data/MLOps,Hybrid,Hybrid,False,21.0,33.76453838211579,1,7.5,17994,28,47.6,0.094,2.106,21824.392591242875,48.0,66.6,Both,18.4,67
AI-3765,NeuralSense,United States,San Francisco,2025,Series C,96502645.31315778,6,467870578.49372494,8484878.878367757,18715010.013725415,1.2056897077740767,AI Infrastructure,Platform,Hybrid,True,234.0,54.35384287907627,1,5.0,1186011,219,41.4,0.098,1.773,482388.79305793165,48.0,61.7,Both,80.2,22
AI-3766,AIGen,United States,Chicago,2025,Seed,1386384.8873331912,1,11253509.06568162,12941.437717186765,14839.254524742952,0.14664652019580543,Decision/MLOps,SaaS,Cloud,False,6.0,50.28415859522849,3,4.1,560,1,9.7,0.232,1.551,9749.853873563972,48.0,64.2,SMB,58.0,62
AI-3767,AIFlow,Canada,Montreal,2025,Seed,1006546.2446856279,1,12937077.46744707,301963.8734056883,475280.0378797017,0.5739632444082581,NLP/LLM,Platform,Cloud,True,14.0,37.55191248399461,2,12.9,276325,47,55.0,0.069,2.261,5919.11743947153,48.0,76.0,Developer/Individual,110.9,165
AI-3768,TensorVision,Spain,Valencia,2022,Series A,5069806.546134854,3,17859371.11740936,824288.0114720565,1496781.9818693849,0.8158482970004061,Computer Vision,Platform,Cloud,False,24.0,47.436170814701626,3,3.4,26808,37,73.3,0.028,1.703,36602.314870140064,48.0,71.0,Enterprise,48.2,27
AI-3769,AIWare,United States,Palo Alto,2023,Seed,1096993.3960758136,1,23310593.88289963,184962.74530497496,205163.6684152493,0.1092161725701363,AI Infrastructure,API-first,Cloud,False,95.0,84.41779891397961,3,10.1,13148,24,30.4,0.184,2.406,7967.193991148409,48.0,73.9,Both,56.0,14
AI-3770,AISync,United States,Palo Alto,2025,Series B,36349173.77439743,3,237763308.00478393,7626952.449223739,11063421.096360495,0.45056904051978397,AI Agents,Hybrid,Cloud,False,1059.0,56.66134826366118,1,6.3,75550,219,68.3,0.025,2.199,104047.76019656855,48.0,77.0,Enterprise,36.9,14
AI-3771,AIFlow,Canada,Waterloo,2025,Series A,7186640.6031924365,3,50039287.019425064,381847.3899278187,,0.7335349900904747,Computer Vision,API-first,Hybrid,False,111.0,52.56000790661375,2,3.5,15073,62,32.3,0.024,2.189,6290.227675421273,48.0,65.7,Developer/Individual,34.2,36
AI-3772,AILink,United States,San Francisco,2025,Series B,42232952.11358951,3,695428815.0131215,3421964.8752926826,8999177.154327242,1.6298274477634833,Data/MLOps,SaaS,Cloud,False,122.0,75.22871941409039,2,4.9,405770,72,55.8,0.037,1.93,39182.02795917829,48.0,86.4,Enterprise,55.4,12
AI-3773,AIEdge,Netherlands,Amsterdam,2021,Series B,7730534.46342658,5,55549968.90618936,2319160.339027974,3786016.3767393813,0.6324944476785115,NLP/LLM,Platform,Edge,False,114.0,43.845392902029005,1,6.1,38838,115,48.4,0.026,2.096,55286.37308601078,48.0,77.4,Enterprise,230.8,25
AI-3774,AINest,United States,Austin,2025,Series C,81077771.30085096,6,568413264.8572795,9839019.026947405,,0.501658512086364,Computer Vision,Platform,Hybrid,False,378.0,44.99866339021536,2,3.8,402615,3784,29.7,0.079,1.59,151198.41346830752,48.0,76.3,SMB,78.1,31
AI-3775,AIFlow,United States,Boston,2025,Series A,6998432.46943972,2,32751874.905891046,2069847.9816254599,3746195.4195593414,0.809889157472057,AI Agents,Hybrid,Hybrid,False,29.0,27.16595881949649,2,3.5,48050,50,32.7,0.187,1.847,26913.801555787177,48.0,66.3,SMB,31.6,100
AI-3776,AIEdge,United States,Chicago,2025,Series D+,95363843.7921329,5,528029873.23793226,28609153.13763987,25577141.156974073,-0.10598048694691019,Decision/MLOps,SaaS,Hybrid,False,1937.0,74.90158251940348,2,4.3,1318439,1570,27.4,0.042,2.048,1472393.4520748607,48.0,77.5,Both,21.3,61
AI-3777,AIScope,United States,San Francisco,2025,Seed,893366.8804540506,1,4637479.648393387,90157.70827201787,129244.74262440529,0.43354068222826403,AI Agents,Platform,Cloud,False,7.0,58.74891563397732,3,6.3,1668,3,19.2,0.024,2.298,19676.319561131375,41.2,,Enterprise,53.6,59
AI-3778,AINest,Canada,Toronto,2025,Series B,39501994.098447464,4,120724231.04408185,5395745.513746298,6928056.686822986,0.2839850710477255,AI Agents,SaaS,Cloud,False,192.0,25.230640617430147,2,8.9,115239,125,45.8,0.043,1.65,282080.6380468274,48.0,76.7,SMB,26.9,24
AI-3779,AILink,United States,Palo Alto,2020,Series A,5364601.489482375,2,14008918.977573007,1584940.096616679,2785838.520047384,0.757693256668958,Speech/Audio,Hybrid,On-premise,False,49.0,32.10698756485721,2,16.0,219893,408,27.6,0.047,1.828,42694.8570340169,48.0,79.8,Both,5.3,50
AI-3780,AIStack,United Kingdom,Manchester,2020,Series B,34714085.1236064,4,228456619.63094184,4736147.517164176,6902949.03040494,0.45750296108558736,NLP/LLM,Platform,Hybrid,False,232.0,59.85287088110115,3,3.6,109674,2675,47.2,0.181,1.991,65304.44541847765,48.0,76.8,Enterprise,167.2,17
AI-3781,AIScope,United Kingdom,London,2021,Series A,10005511.924200801,4,37062563.960239224,504531.1370206712,1086715.1064118457,1.1539108821490276,AI Infrastructure,Platform,Hybrid,False,52.0,77.1296830589473,1,3.0,215187,64,65.2,0.106,2.055,7002.691958323426,48.0,74.6,SMB,132.9,39
AI-3782,AIMesh,United States,Boston,2025,Series B,48916155.045495115,4,500915334.0206154,901444.8223602312,1413590.030446745,0.5681381659562661,Decision/MLOps,API-first,Edge,False,26.0,42.03364710072698,3,19.0,34079,72,41.4,0.033,1.994,33007.195073319876,48.0,83.6,Enterprise,38.2,48
AI-3783,AIScope,United States,San Francisco,2024,Series C,143037033.90703106,4,946458456.0321263,15874595.749321988,22320261.039756134,0.4060364995883089,AI Infrastructure,Platform,Hybrid,False,628.0,39.326133560696164,2,3.6,583637,595,31.1,0.047,1.497,1539971.5495886623,48.0,60.5,Enterprise,120.5,25
AI-3784,AIWare,Germany,Munich,2025,Series B,49485475.78298966,4,164652130.46333256,6445499.65134638,7528875.631973264,0.16808254429128416,Speech/Audio,SaaS,Cloud,False,274.0,23.42667787584168,3,8.6,559586,134,59.2,0.1,1.818,410810.8355221281,48.0,85.2,Both,49.1,79
AI-3785,AIStack,India,Delhi,2024,Series B,19474424.820927847,5,308425773.5310223,2270350.1251691133,3003705.1602685153,0.3230140703715363,AI Agents,Hybrid,Cloud,False,108.0,37.99155818730493,3,8.9,48196,82,27.5,0.024,1.909,82183.28515875299,48.0,73.0,Enterprise,35.1,57
AI-3786,AIHub,Spain,Madrid,2025,Bootstrapped,0.0,1,27159.05413796977,22943.4825645934,59270.854325082844,1.5833416595852887,AI Agents,SaaS,Cloud,False,3.0,62.70272308968062,3,3.4,4841,1,45.6,0.111,1.88,13140.96404631228,,61.9,Developer/Individual,14.2,65
AI-3787,AIGen,United States,Seattle,2025,Seed,658224.166324326,2,6292383.69380684,142827.5396899312,135096.8675076771,-0.05412592136668379,AI Infrastructure,API-first,Edge,False,18.0,49.31249950687976,1,9.7,4918,13,0.0,0.186,1.737,8515.665165201632,48.0,86.4,Both,106.6,19
AI-3788,QuantumCore,United States,San Francisco,2025,Series D+,58066820.19302566,5,976194707.0118988,17420046.057907697,25001084.34035076,0.4351904844133123,AI Infrastructure,API-first,Cloud,False,884.0,67.90927764860346,4,4.1,871218,389,57.4,0.182,1.872,667845.7713773026,48.0,73.1,Both,50.8,78
AI-3789,AINest,United States,New York,2025,Series B,14677148.963107746,4,106631058.073005,4311269.368083824,6055350.938265462,0.40454015309110875,Decision/MLOps,Hybrid,Cloud,False,182.0,38.04195879508494,2,9.3,114855,120,54.5,0.025,2.28,71538.4535279791,48.0,76.0,SMB,31.9,48
AI-3790,AIHub,United Kingdom,Edinburgh,2019,Series A,11034028.516718963,2,82103107.15373057,359648.9348585119,292972.616828239,-0.18539278604148723,Speech/Audio,SaaS,On-premise,False,31.0,70.69232522511156,2,4.5,21338,8,0.0,0.152,2.5,5000.0,48.0,68.5,Enterprise,26.1,26
AI-3791,AIMesh,Canada,Waterloo,2024,Seed,591217.2067538592,1,8966433.270384531,177365.16202615775,368092.5980356094,1.0753376470928557,Data/MLOps,SaaS,Cloud,False,13.0,35.24264222005773,3,8.6,3107,4,22.2,0.076,1.646,6355.054271806406,48.0,78.8,Developer/Individual,58.9,81
AI-3792,PrismSense,Singapore,Singapore,2025,Bootstrapped,0.0,0,10262.554818238597,19294.91279005375,28165.643298688472,0.4597445246400625,Decision/MLOps,Platform,Cloud,False,3.0,68.14543286999563,3,10.3,5693,0,17.7,0.076,1.956,8957.007943459905,,80.6,Developer/Individual,39.0,25
AI-3793,AIMesh,India,Bangalore,2025,Seed,975944.6893834099,1,12332546.339400956,65073.26688707199,125590.38814414764,0.9299843722629897,AI Agents,API-first,On-premise,False,10.0,48.31400476202999,4,3.0,2260,14,35.3,0.089,1.999,5000.0,48.0,66.5,Developer/Individual,22.1,17
AI-3794,AISync,United States,New York,2025,Series A,6767439.305610899,2,48186932.32591676,215106.6640263867,373749.9253081062,0.7375097466169578,Speech/Audio,SaaS,Hybrid,False,17.0,59.19708245236361,2,6.0,7396,6,11.3,0.062,2.157,18557.752421573412,48.0,62.2,SMB,34.7,49
AI-3795,AISync,United Kingdom,Edinburgh,2025,Seed,1487652.7336601361,2,11969428.883507269,138180.35290613608,254339.1950704517,0.8406321139100048,Decision/MLOps,Platform,Hybrid,True,3.0,64.3990781292831,2,4.7,17971,9,42.0,0.12,2.057,6060.848067963276,48.0,77.9,SMB,45.8,48
AI-3796,AIScope,Switzerland,Lausanne,2025,Seed,291319.4969400533,1,2327599.4712772197,87395.849082016,155330.49195566465,0.7773211609843838,Decision/MLOps,SaaS,Cloud,False,19.0,28.19574109204026,2,10.4,4908,6,76.7,0.051,2.027,17691.373976686697,12.6,61.2,SMB,52.3,21
AI-3797,AIStack,United States,Palo Alto,2024,Series A,7156882.754220326,2,43955105.27891682,662672.8371525689,1243825.2690551376,0.8769824252940798,AI Infrastructure,Hybrid,Hybrid,False,16.0,40.647442480423365,2,5.6,10316,29,39.4,0.13,1.994,26978.201156951058,48.0,78.2,Enterprise,128.2,21
AI-3798,AIGen,United Kingdom,Oxford,2025,Series A,7098923.590709743,3,40146962.74845324,541744.8798712005,837127.8644232457,0.5452437033133977,Speech/Audio,API-first,On-premise,False,32.0,60.28313407714988,2,4.9,6507,12,63.8,0.229,2.067,14416.342646445333,48.0,73.1,Both,13.2,17
AI-3799,AIHub,Sweden,Stockholm,2024,Seed,520980.69709661824,2,2777795.668322239,98997.73977164266,192289.8627039204,0.9423661908592454,Computer Vision,SaaS,On-premise,False,8.0,44.98899374153845,2,3.6,8736,18,41.2,0.031,1.725,12635.268964193177,32.2,72.7,Both,72.6,61
AI-3800,AIWare,India,Pune,2022,Series A,9697642.943452325,4,37489986.843739465,753115.3749170846,3011707.864845086,2.9989993102672545,NLP/LLM,API-first,Hybrid,False,48.0,50.463103665939535,3,4.3,7519,16,11.3,0.067,2.04,31216.319734246186,48.0,59.2,Developer/Individual,175.7,20
AI-3801,AIHub,France,Lyon,2024,Series C,39745991.22696604,5,234912351.26929548,11923797.368089812,13523902.141307501,0.13419422720985277,Computer Vision,SaaS,Cloud,False,420.0,52.865029299731574,3,23.5,64953,277,37.0,0.022,2.059,261298.1835277718,48.0,72.5,SMB,42.6,27
AI-3802,AIFlow,United States,Seattle,2019,Series A,10216738.379021069,4,66111997.87407989,3065021.5137063204,5697947.873824843,0.8590237779227545,NLP/LLM,Platform,On-premise,False,194.0,27.663691278209576,2,10.8,157592,208,0.0,0.066,1.733,234909.59664376706,39.6,68.8,Enterprise,122.9,86
AI-3803,AIGrid,United Kingdom,Oxford,2024,Series B,8508221.616909508,4,77076438.68330303,2552466.485072852,4709875.294383673,0.8452251271182686,Computer Vision,Platform,Hybrid,False,331.0,36.061970636710015,2,4.5,125622,145,43.6,0.066,1.985,27674.654491188634,48.0,52.7,SMB,33.7,17
AI-3804,LuminaTechnologies,United States,Palo Alto,2025,Series C,50884914.59574319,5,359035757.5768875,6863630.719049621,7751322.188776048,0.12933263837500586,AI Agents,API-first,On-premise,False,,55.368367698808974,2,6.8,194156,1969,34.8,0.124,1.565,125228.79382365357,48.0,64.9,Enterprise,39.1,48
AI-3805,AIStack,Canada,Vancouver,2025,Bootstrapped,0.0,0,22696.185736054813,7795.920366119706,20345.13195587,1.6097152100588303,Data/MLOps,API-first,Cloud,False,4.0,58.117402182844025,2,27.6,277,0,76.5,0.055,1.677,9973.728890738765,,67.4,SMB,22.1,69
